order_id,order_no,trandate,customer,line_no,item,quantity,rate,amount
54451,3006,13/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,1963,-1963
54451,3006,13/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54447,3002,13/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,1991,-1991
54447,3002,13/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54526,3081,11/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,1860,-1860
54526,3081,11/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
45649,666,11/10/2018,445314 Acme Control,1,Philips LED Spotlight Bulb GU10 4.5W,-1,1100000,-1100000
45649,666,11/10/2018,445314 Acme Control,2,-Not Taxable-,-1,0,0
54505,3060,10/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,2444,-2444
54505,3060,10/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
45546,2490,10/10/2018,4 10G Technologies,1,Wayfair Basics,-3,1592,-4776
45546,2490,10/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
45343,2489,10/10/2018,4 10G Technologies,1,7W LED BULB,-1,500,-500
45343,2489,10/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54497,3052,9/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,1968,-1968
54497,3052,9/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54448,3003,9/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,2773,-2773
54448,3003,9/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54455,3010,7/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,1600,-1600
54455,3010,7/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54491,3046,5/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,2479,-2479
54491,3046,5/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54478,3033,4/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,2994,-2994
54478,3033,4/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54469,3024,4/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,1856,-1856
54469,3024,4/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54543,3097,3/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,1946,-1946
54543,3097,3/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54472,3027,3/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,2304,-2304
54472,3027,3/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54449,3004,3/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,1618,-1618
54449,3004,3/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54537,3091,2/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,2234,-2234
54537,3091,2/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
54481,3036,2/10/2018,4 10G Technologies,1,Travel Ticket Fees,-1,2992,-2992
54481,3036,2/10/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
45240,2488,1/10/2018,445401 Abbott Inc.,1,"GE Lighting 24096 Medium Base A21 3-Way LED Bulb, Daylight",-1,2000,-2000
45240,2488,1/10/2018,445401 Abbott Inc.,2,-Not Taxable-,-1,0,0
45139,2487,1/10/2018,444910 Alphagraphics Printshops,1,"GE Lighting 24096 Medium Base A21 3-Way LED Bulb, Daylight",-1,2600,-2600
45139,2487,1/10/2018,444910 Alphagraphics Printshops,2,TS-AU,-1,10,-260
45037,2486,27/9/2018,4 10G Technologies,1,Wayfair Basics,-5,1592,-7960
45037,2486,27/9/2018,4 10G Technologies,2,7W LED BULB,-5,500,-2500
45037,2486,27/9/2018,4 10G Technologies,3,Philips SceneSwitch LED,-5,179.99,-899.95
45037,2486,27/9/2018,4 10G Technologies,4,-Not Taxable-,-1,0,0
44933,2485,24/9/2018,4 10G Technologies,1,Wayfair Basics,-3,1592,-4776
44933,2485,24/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44832,2484,24/9/2018,4 10G Technologies,1,Lamps,-1,1500,-1500
44832,2484,24/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44731,2483,24/9/2018,4 10G Technologies,1,Lamps,-1,1500,-1500
44731,2483,24/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44630,2482,24/9/2018,4 10G Technologies,1,Lamps,-1,2000,-2000
44630,2482,24/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44529,555,24/9/2018,4 10G Technologies,1,Lamps,-1,2000,-2000
44529,555,24/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44428,2480,24/9/2018,4 10G Technologies,1,New Design Work,-10,120,-1200
44428,2480,24/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44327,2479,24/9/2018,4 10G Technologies,1,New Design Work,-10,120,-1200
44327,2479,24/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44224,2478,24/9/2018,4 10G Technologies,1,New Design Work,-10,120,-1200
44224,2478,24/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44121,2477,23/9/2018,4 10G Technologies,1,Lamps,-1,2000,-2000
44121,2477,23/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
44119,2476,23/9/2018,4 10G Technologies,1,Communication Equipment Installation (UK3),-10,100,-1000
44119,2476,23/9/2018,4 10G Technologies,2,New Engineering,-10,120,-1200
44119,2476,23/9/2018,4 10G Technologies,3,"GE Lighting 24096 Medium Base A21 3-Way LED Bulb, Daylight",-10,1900,-19000
44119,2476,23/9/2018,4 10G Technologies,4,-Not Taxable-,-1,0,0
44018,2475,23/9/2018,4 10G Technologies,1,New Safety,-1,75,-75
44018,2475,23/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43917,2474,23/9/2018,4 10G Technologies,1,New Safety,-1,75,-75
43917,2474,23/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43816,2473,23/9/2018,4 10G Technologies,1,New Safety,-1,75,-75
43816,2473,23/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43612,2472,20/9/2018,4 10G Technologies,1,Wayfair Basics,-8,1592,-12736
43612,2472,20/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43610,2471,20/9/2018,4 10G Technologies,1,Wayfair Basics,-2,1592,-3184
43610,2471,20/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43508,2470,20/9/2018,4 10G Technologies,1,Wayfair Basics,-2,1592,-3184
43508,2470,20/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43406,2469,20/9/2018,4 10G Technologies,1,Wayfair Basics,-2,1592,-3184
43406,2469,20/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43203,2468,19/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
43203,2468,19/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43102,2467,19/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
43102,2467,19/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
43001,2466,19/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
43001,2466,19/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
42899,2465,19/9/2018,4 10G Technologies,1,Wayfair Basics,-4,1592,-6368
42899,2465,19/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
42797,2464,18/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
42797,2464,18/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
42695,2463,18/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
42695,2463,18/9/2018,4 10G Technologies,2,Wayfair Basics,-2,1592,-3184
42695,2463,18/9/2018,4 10G Technologies,3,-Not Taxable-,-1,0,0
42592,2462,18/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
42592,2462,18/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
42489,2461,17/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
42489,2461,17/9/2018,4 10G Technologies,2,Wayfair Basics,-2,1592,-3184
42489,2461,17/9/2018,4 10G Technologies,3,Wayfair Basics,-20,1592,-31840
42489,2461,17/9/2018,4 10G Technologies,4,-Not Taxable-,-1,0,0
42384,2460,17/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
42384,2460,17/9/2018,4 10G Technologies,2,Wayfair Basics,-2,1592,-3184
42384,2460,17/9/2018,4 10G Technologies,3,Wayfair Basics,-3,1592,-4776
42384,2460,17/9/2018,4 10G Technologies,4,-Not Taxable-,-1,0,0
42281,2459,17/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
42281,2459,17/9/2018,4 10G Technologies,2,Wayfair Basics,-5,1592,-7960
42281,2459,17/9/2018,4 10G Technologies,3,Wayfair Basics,-1,1592,-1592
42281,2459,17/9/2018,4 10G Technologies,4,-Not Taxable-,-1,0,0
42179,2458,17/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
42179,2458,17/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
42078,2457,17/9/2018,4 10G Technologies,1,Consulting,-100,200,-20000
42078,2457,17/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
41976,2456,17/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
41976,2456,17/9/2018,4 10G Technologies,2,AV Installation Services,-1,750,-750
41976,2456,17/9/2018,4 10G Technologies,3,Maintenance (W/VSOE Pricing),-1,100,-100
41976,2456,17/9/2018,4 10G Technologies,4,Consulting,-1,200,-200
41976,2456,17/9/2018,4 10G Technologies,5,-Not Taxable-,-1,0,0
41875,2455,17/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
41875,2455,17/9/2018,4 10G Technologies,2,AV Installation Services,-1,750,-750
41875,2455,17/9/2018,4 10G Technologies,3,Maintenance (W/VSOE Pricing),-1,100,-100
41875,2455,17/9/2018,4 10G Technologies,4,-Not Taxable-,-1,0,0
41773,2454,16/9/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
41773,2454,16/9/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
39752,2453,30/8/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
39752,2453,30/8/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
39649,2452,29/8/2018,4 10G Technologies,1,Philips LED Spotlight Bulb GU10 4.5W,-30,1000,-30000
39649,2452,29/8/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
39541,2451,15/8/2018,4 10G Technologies,1,7W LED BULB,-5,500,-2500
39541,2451,15/8/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
39438,2450,8/8/2018,4 10G Technologies,1,Wayfair Basics,-1,1592,-1592
39438,2450,8/8/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
39335,2449,5/8/2018,4 10G Technologies,1,Philips SceneSwitch LED,-1,179.99,-179.99
39335,2449,5/8/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
39231,2448,31/7/2018,7 test Test,1,Wayfair Basics,-1,1592,-1592
39231,2448,31/7/2018,7 test Test,2,7W LED BULB,-2,500,-1000
39231,2448,31/7/2018,7 test Test,3,-Not Taxable-,-1,0,0
39127,2447,30/7/2018,4 10G Technologies,1,7W LED BULB,-1,500,-400
39127,2447,30/7/2018,4 10G Technologies,2,Customer Discount 1,,-100,100
39127,2447,30/7/2018,4 10G Technologies,3,-Not Taxable-,-1,0,0
38100,2446,28/6/2018,444998 Abbet Technologies,1,Wayfair Basics,-1,1035,-1035
38100,2446,28/6/2018,444998 Abbet Technologies,2,S-GB,-1,20,-207
37467,2445,23/5/2018,445352 A & A Custom Rubber Stamps,1,"GE Lighting 24096 Medium Base A21 3-Way LED Bulb, Daylight",-1,2600,-2600
37467,2445,23/5/2018,445352 A & A Custom Rubber Stamps,2,TS-AU,-1,10,-260
37366,2444,23/5/2018,4 10G Technologies,1,"GE Lighting 24096 Medium Base A21 3-Way LED Bulb, Daylight",-1,2000,-2000
37366,2444,23/5/2018,4 10G Technologies,2,-Not Taxable-,-1,0,0
37054,2443,15/4/2018,444607 80 Acres,1,Subcontracting,-1,175,-175
37054,2443,15/4/2018,444607 80 Acres,2,-Not Taxable-,-1,0,0
36851,2442,2/4/2018,445314 Acme Control,1,Maintenance (W/VSOE Pricing),-1,,-1000000
36851,2442,2/4/2018,445314 Acme Control,2,-Not Taxable-,-1,0,0
33937,2441,12/3/2018,445352 A & A Custom Rubber Stamps,1,Wayfair Basics,-1,2070,-2070
33937,2441,12/3/2018,445352 A & A Custom Rubber Stamps,2,7W LED BULB,-1,650,-650
33937,2441,12/3/2018,445352 A & A Custom Rubber Stamps,3,Philips SceneSwitch LED,-1,,-20
33937,2441,12/3/2018,445352 A & A Custom Rubber Stamps,4,TS-AU,-1,10,-274
19714,2403,4/2/2018,445518 Drucker Ltd,1,Dell PowerEdge Blade Server,-1,1100,-1100
19714,2403,4/2/2018,445518 Drucker Ltd,2,Royal Mail 2nd Class,-1,1.99,-1.99
19714,2403,4/2/2018,445518 Drucker Ltd,3,S-GB,-1,20,-220
19714,2403,4/2/2018,445518 Drucker Ltd,4,O-GB,-1,0,0
19712,2402,30/11/2017,445188 Cooper Software,1,Subscription License,-12,1100,-13200
19712,2402,30/11/2017,445188 Cooper Software,2,Subscription Maint & Support,-12,350,-4200
19712,2402,30/11/2017,445188 Cooper Software,3,Consulting,-16,200,-3200
19712,2402,30/11/2017,445188 Cooper Software,4,Business analysis,-64,120,-7680
19712,2402,30/11/2017,445188 Cooper Software,5,Project management,-48,200,-9600
19712,2402,30/11/2017,445188 Cooper Software,6,Training,-24,140,-3360
19712,2402,30/11/2017,445188 Cooper Software,7,Development,-162,220,-35640
19712,2402,30/11/2017,445188 Cooper Software,8,-Not Taxable-,0,0,0
9685,2379,30/11/2017,445412 Dilley Professional Services - UK,1,Intercompany Management Fee,-50,186.13501992,-9306.75
9685,2379,30/11/2017,445412 Dilley Professional Services - UK,2,-Not Taxable-,0,0,0
7398,2365,30/11/2017,444834 Avecto Technology,1,Dell Networking Switch,-1,1155,-1155
7398,2365,30/11/2017,444834 Avecto Technology,2,Dell PowerEdge Blade Server,-2,2450,-4900
7398,2365,30/11/2017,444834 Avecto Technology,3,Consulting,-4,140,-560
7398,2365,30/11/2017,444834 Avecto Technology,4,Testing,-16,110,-1760
7398,2365,30/11/2017,444834 Avecto Technology,5,Development,-80,150,-12000
7398,2365,30/11/2017,444834 Avecto Technology,6,Training,-8,100,-800
7398,2365,30/11/2017,444834 Avecto Technology,7,S-GB,-1,20,-4235
7340,2354,30/11/2017,444834 Avecto Technology,1,New Bundle w/projects,-1,,
7340,2354,30/11/2017,444834 Avecto Technology,2,New One Year Subscription Agreement,-12,840,-10080
7340,2354,30/11/2017,444834 Avecto Technology,3,New Software Installation,-1,140,-140
7340,2354,30/11/2017,444834 Avecto Technology,4,Auditing Service,-1,10500,-10500
7340,2354,30/11/2017,444834 Avecto Technology,5,End of Group,,,-20720
7340,2354,30/11/2017,444834 Avecto Technology,6,S-GB,-1,20,-4144
5646,2331,30/11/2017,445052 Altima Technology,1,Dell PowerEdge Blade Server,-2,1650,-3300
5646,2331,30/11/2017,445052 Altima Technology,2,Dell Networking Switch,-1,3499.99,-3499.99
5646,2331,30/11/2017,445052 Altima Technology,3,Consulting,-4,200,-800
5646,2331,30/11/2017,445052 Altima Technology,4,Testing,-16,160,-2560
5646,2331,30/11/2017,445052 Altima Technology,5,Training,-8,140,-1120
5646,2331,30/11/2017,445052 Altima Technology,6,Development,-80,220,-17600
5646,2331,30/11/2017,445052 Altima Technology,7,-Not Taxable-,0,0,0
2153,2305,30/11/2017,445493 Global Supplies Inc.,1,Integration,-5,40000,-200000
2153,2305,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2150,2304,30/11/2017,445493 Global Supplies Inc.,1,Integration,-4,40000,-160000
2150,2304,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2148,2303,30/11/2017,445493 Global Supplies Inc.,1,Integration,-3,40000,-120000
2148,2303,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2143,2302,30/11/2017,445493 Global Supplies Inc.,1,Integration,-2,40000,-80000
2143,2302,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2139,2301,30/11/2017,445493 Global Supplies Inc.,1,Integration,-5,40002.93115,-100135
2139,2301,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2135,2300,30/11/2017,445493 Global Supplies Inc.,1,Integration,-4,40002.93115,-80108
2135,2300,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2132,2299,30/11/2017,445493 Global Supplies Inc.,1,Integration,-3,40002.93115,-60081
2132,2299,30/11/2017,445493 Global Supplies Inc.,2,Partner Discount,,0,0
2132,2299,30/11/2017,445493 Global Supplies Inc.,3,-Not Taxable-,0,0,0
2129,2298,30/11/2017,445493 Global Supplies Inc.,1,Integration,-2,40002.93115,-40054
2129,2298,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2126,2297,30/11/2017,445493 Global Supplies Inc.,1,Integration,-2,40000.0000000006,-94887.91
2126,2297,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2122,2296,30/11/2017,445493 Global Supplies Inc.,1,Integration,-3,40000.0000000006,-142331.87
2122,2296,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2119,2295,30/11/2017,445493 Global Supplies Inc.,1,Integration,-2,40000.0000000006,-94887.91
2119,2295,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2114,2294,30/11/2017,445493 Global Supplies Inc.,1,Integration,-4,40002.1238605,-119005.24
2114,2294,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2110,2293,30/11/2017,445493 Global Supplies Inc.,1,Integration,-1,40002.1238605,-29751.31
2110,2293,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2107,2292,30/11/2017,445493 Global Supplies Inc.,1,Integration,-3,40002.1238605,-89253.93
2107,2292,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2104,2291,30/11/2017,445493 Global Supplies Inc.,1,Integration,-2,40002.1238605,-59502.62
2104,2291,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2100,2290,30/11/2017,445493 Global Supplies Inc.,1,Integration,-3,40000.0000000006,-142331.87
2100,2290,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2098,2289,30/11/2017,445493 Global Supplies Inc.,1,Integration,-4,40000.0000000006,-189775.83
2098,2289,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2096,2288,30/11/2017,445493 Global Supplies Inc.,1,Integration,-3,40000.0000000006,-142331.87
2096,2288,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
2094,2287,30/11/2017,445493 Global Supplies Inc.,1,Integration,-2,40000.0000000006,-94887.91
2094,2287,30/11/2017,445493 Global Supplies Inc.,2,-Not Taxable-,0,0,0
1743,2249,30/11/2017,444503 Podolski Inc.,1,Integration,-1,95200,-95200
1743,2249,30/11/2017,444503 Podolski Inc.,2,S-DE,-1,19,-18088
1472,2166,30/11/2017,444564 Opal,1,Consulting,-102,200,-20400
1472,2166,30/11/2017,444564 Opal,2,-Not Taxable-,0,0,0
1470,2165,30/11/2017,444732 Meyer PR,1,Maintenance (W/VSOE Pricing),-1,7500,-7500
1470,2165,30/11/2017,444732 Meyer PR,2,-Not Taxable-,0,0,0
1468,2164,30/11/2017,444890 The Technical Magazine,1,Maintenance (W/VSOE Pricing),-1,35000,-35000
1468,2164,30/11/2017,444890 The Technical Magazine,2,-Not Taxable-,0,0,0
1466,2163,30/11/2017,445253 EUR Customer,1,Software Implementation,-1,248.917768935,-160.74
1466,2163,30/11/2017,445253 EUR Customer,2,Support - Gold (1 Year),-1,55747.62,-36000
1466,2163,30/11/2017,445253 EUR Customer,3,-Not Taxable-,0,0,0
1464,2162,30/11/2017,445480 The Kent Group,1,Maintenance (W/VSOE Pricing),-2,12000,-24000
1464,2162,30/11/2017,445480 The Kent Group,2,-Not Taxable-,0,0,0
1462,2161,30/11/2017,445497 Phillips Supply,1,Maintenance Agreement,-15,500,-7500
1462,2161,30/11/2017,445497 Phillips Supply,2,Fulfillable Implementation Services,-10,400,-4000
1462,2161,30/11/2017,445497 Phillips Supply,3,-Not Taxable-,0,0,0
1460,2160,30/11/2017,444977 MacrcoVision,1,Sr. Software Design,-20,140,-2800
1460,2160,30/11/2017,444977 MacrcoVision,2,Fulfillable Perpetual SW Maintenance & Support,-20,200,-4000
1460,2160,30/11/2017,444977 MacrcoVision,3,-Not Taxable-,0,0,0
1458,2159,30/11/2017,444714 Zibura Technologies,1,Consulting,-23,200,-4600
1458,2159,30/11/2017,444714 Zibura Technologies,2,-Not Taxable-,0,0,0
1456,2158,30/11/2017,444952 Premium Supply,1,Subscriptions,-5,5000,-25000
1456,2158,30/11/2017,444952 Premium Supply,2,-Not Taxable-,0,0,0
1454,2157,30/11/2017,445031 Miller & Simpson,1,Consulting,-50,200,-10000
1454,2157,30/11/2017,445031 Miller & Simpson,2,-Not Taxable-,0,0,0
1452,2156,30/11/2017,445188 Cooper Software,1,Maintenance (W/VSOE Pricing),-5,5000,-25000
1452,2156,30/11/2017,445188 Cooper Software,2,-Not Taxable-,0,0,0
1450,2155,30/11/2017,444407 Blue Pumpkin,1,Support - Gold (1 Year),-20,199.99,-3999.8
1450,2155,30/11/2017,444407 Blue Pumpkin,2,Fulfillable Implementation Services,-10,980,-9800
1450,2155,30/11/2017,444407 Blue Pumpkin,3,-Not Taxable-,0,0,0
1448,2154,30/11/2017,445189 Brown Systems,1,Maintenance (W/VSOE Pricing),-1,,-30000
1448,2154,30/11/2017,445189 Brown Systems,2,Support - Gold (1 Year),-1,199.99,-17000
1448,2154,30/11/2017,445189 Brown Systems,3,-Not Taxable-,0,0,0
1446,2153,30/11/2017,445314 Acme Control,1,Fulfillable Implementation Services,-3,400,-1200
1446,2153,30/11/2017,445314 Acme Control,2,Maintenance Agreement,-5,1700,-8500
1446,2153,30/11/2017,445314 Acme Control,3,Support - Gold (1 Year),-1,20000,-20000
1446,2153,30/11/2017,445314 Acme Control,4,-Not Taxable-,0,0,0
1444,2152,30/11/2017,444361 Crown Solutions,1,Consulting,-13,500,-6500
1444,2152,30/11/2017,444361 Crown Solutions,2,Support - Gold (1 Year),-1,,-20000
1444,2152,30/11/2017,444361 Crown Solutions,3,-Not Taxable-,0,0,0
1442,2151,30/11/2017,444361 Crown Solutions,1,Maintenance (W/VSOE Pricing),-1,25000,-25000
1442,2151,30/11/2017,444361 Crown Solutions,2,-Not Taxable-,0,0,0
1440,2150,30/11/2017,444361 Crown Solutions,1,Fulfillable Perpetual SW Maintenance & Support,-1,200,-15000
1440,2150,30/11/2017,444361 Crown Solutions,2,Maintenance Agreement,-1,500,-12000
1440,2150,30/11/2017,444361 Crown Solutions,3,-Not Taxable-,0,0,0
1438,2149,30/11/2017,444563 Brook Systems,1,Fulfillable Implementation Services,-4,400,-1600
1438,2149,30/11/2017,444563 Brook Systems,2,Implementation Services,-4,400,-1600
1438,2149,30/11/2017,444563 Brook Systems,3,-Not Taxable-,0,0,0
1437,2148,30/11/2017,444383 Alex Fabre,1,Trend Micro Titanium Internet Security,-1,2300,-2300
1437,2148,30/11/2017,444383 Alex Fabre,2,-Not Taxable-,0,0,0
1436,2147,30/11/2017,444383 Alex Fabre,1,dlinkgo 5-Port Fast Ethernet Desktop Switch,-1,1349,-1349
1436,2147,30/11/2017,444383 Alex Fabre,2,-Not Taxable-,0,0,0
502,2061,30/11/2017,445052 Altima Technology,1,Bundle w/Projects,-1,,
502,2061,30/11/2017,445052 Altima Technology,2,One Year Subscription Agreement,-12,1200,-14400
502,2061,30/11/2017,445052 Altima Technology,3,Software Installation,-12,199.99,-2399.88
502,2061,30/11/2017,445052 Altima Technology,4,Service Item,-1,15000,-15000
502,2061,30/11/2017,445052 Altima Technology,5,End of Group,,,-31799.88
470,2057,30/11/2017,444968 Dean Nelson,1,HP Inkjet P345 Printer,-1,49.99,-49.99
32064,2440,27/11/2017,445023 Vehement Capital Partners,1,Data migration,-1,100000,-100000
32064,2440,27/11/2017,445023 Vehement Capital Partners,2,TS-AU,-1,10,-10000
8773,2368,27/11/2017,444557 Carrefour City,1,NetSuite Essentials Pre-Recorded Training Licence,-1,450,-450
8773,2368,27/11/2017,444557 Carrefour City,2,S-FR-GB,-1,20,-90
6895,2338,27/11/2017,445331 Aventura,1,Data migration,-124,125,-15500
6895,2338,27/11/2017,445331 Aventura,2,Project management,-30,200,-6000
6895,2338,27/11/2017,445331 Aventura,3,Testing,-50,160,-8000
6895,2338,27/11/2017,445331 Aventura,4,Training,-10,140,-1400
6895,2338,27/11/2017,445331 Aventura,5,TS-AU,-1,10,-3090
6885,2336,27/11/2017,445331 Aventura,1,One year subscription,-12,946.341,-11356.09
6885,2336,27/11/2017,445331 Aventura,2,Support - Gold (1 Year),-1,199.99,-199.99
6885,2336,27/11/2017,445331 Aventura,3,Consulting,-1,15000,-15000
6885,2336,27/11/2017,445331 Aventura,4,TS-AU,-1,10,-2655.61
4910,2326,27/11/2017,444713 Jupiter Technolgy,1,SubContractor Services,-1,,-5000
4910,2326,27/11/2017,444713 Jupiter Technolgy,2,-Not Taxable-,0,0,0
833,2089,27/11/2017,445473 Hankteller Plus,1,Anti-Spyware 4.0 Standard,-1,14.99,-50000
833,2089,27/11/2017,445473 Hankteller Plus,2,S-DE,-1,10,-5000
31863,2439,26/11/2017,445052 Altima Technology,1,Administration,-3,7333.33,-22000
31863,2439,26/11/2017,445052 Altima Technology,2,AK,-1,0,0
31762,2438,26/11/2017,445052 Altima Technology,1,Administration,-3,7333.33,-22000
31762,2438,26/11/2017,445052 Altima Technology,2,-Not Taxable-,-1,0,0
7343,2355,26/11/2017,444834 Avecto Technology,1,Integration,-1,21000,-21000
7343,2355,26/11/2017,444834 Avecto Technology,2,S-GB,-1,20,-4200
1636,2233,26/11/2017,445052 Altima Technology,1,Integration,-1,29685,-29685
1636,2233,26/11/2017,445052 Altima Technology,2,-Not Taxable-,0,0,0
1705,2243,25/11/2017,445057 Baxter & Co.,1,Functional Requirements,-120,42.92,-5150.4
1705,2243,25/11/2017,445057 Baxter & Co.,2,Software Implementation,-65,126.22,-8204.3
1705,2243,25/11/2017,445057 Baxter & Co.,3,Integration,-42,237.35,-9968.7
1705,2243,25/11/2017,445057 Baxter & Co.,4,VAT,-1,17.5,-4081.59
975,2104,25/11/2017,444843 Mind the Gap - Canada,1,Linksys Smart Wi-Fi Router EA6200,-150,26.99,-4048.5
975,2104,25/11/2017,444843 Mind the Gap - Canada,2,Laptop Repair,-45,73.99,-3329.55
975,2104,25/11/2017,444843 Mind the Gap - Canada,3,CA-GST only,-1,6,-442.68
975,2104,25/11/2017,444843 Mind the Gap - Canada,4,CA-GST only,-1,0,0
2092,2286,24/11/2017,445397 Supply Industries,1,Integration,-2,40000,-80000
2092,2286,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2090,2285,24/11/2017,445397 Supply Industries,1,Integration,-3,40000,-120000
2090,2285,24/11/2017,445397 Supply Industries,2,-Not Taxable-,0,0,0
2086,2284,24/11/2017,445397 Supply Industries,1,Integration,-5,40000,-200000
